Date,Open_Bitcoin,High_Bitcoin,Low_Bitcoin,Close_Bitcoin,Adj Close_Bitcoin,Volume_Bitcoin,Open_Gold,High_Gold,Low_Gold,Close_Gold,Adj Close_Gold,Volume_Gold,Open_dollar,High_dollar,Low_dollar,Close_dollar,Adj Close_dollar,Volume_dollar,Open_sap500,High_sap500,Low_sap500,Close_sap500,Adj Close_sap500,Volume_sap500,Open_Litcoin,High_Litcoin,Low_Litcoin,Close_Litcoin,Adj Close_Litcoin,Volume_Litcoin,Open_Etherium,High_Etherium,Low_Etherium,Close_Etherium,Adj Close_Etherium,Volume_Etherium
2017-09-29,4171.620117,4214.629883,4039.290039,4163.069824,4163.069824,1367049984.0,1284.199951,1289.400024,1281.5,1281.5,1281.5,492.0,93.16999799999999,93.269997,92.949997,93.08000200000001,93.08000200000001,0.0,2509.96,2519.44,2507.99,2519.36,2519.36,3211920000,54.109299,54.159901,50.4188,52.623001,52.623001,186560000.0,299.119995,299.924011,279.77301,291.46701,291.46701,541374976.0
2017-10-02,4395.810059,4470.22998,4377.459961,4409.319824,4409.319824,1431730048.0,1275.0,1276.099976,1270.400024,1272.699951,1272.699951,136.0,93.290001,93.660004,93.120003,93.559998,93.559998,0.0,2521.2,2529.23,2520.4,2529.12,2529.12,3199730000,54.546902,54.784801,53.257999,53.375999,53.375999,95474600.0,302.48199500000004,302.920013,294.582001,297.475006,297.475006,339443008.0
2017-10-03,4408.459961,4432.470215,4258.890136999999,4317.47998,4317.47998,1288019968.0,1269.699951,1273.300049,1268.599976,1271.5,1271.5,192.0,93.599998,93.91999799999999,93.43,93.57,93.57,0.0,2530.34,2535.13,2528.85,2534.58,2534.58,3068850000,53.3904,53.592999,51.586601,52.349602000000004,52.349602000000004,88516096.0,297.483002,300.110992,288.132996,292.463013,292.463013,321680000.0
2017-10-04,4319.370117,4352.310059,4210.419922,4229.359863000001,4229.359863000001,1116770048.0,1273.800049,1280.800049,1270.0,1273.699951,1273.699951,218.0,93.589996,93.589996,93.260002,93.459999,93.459999,0.0,2533.48,2540.53,2531.8,2537.74,2537.74,3017120000,52.284302000000004,53.046101,50.830399,51.399502000000005,51.399502000000005,77473400.0,292.753998,299.39401200000003,290.894989,292.65799,292.65799,257906000.0
2017-10-05,4229.879883,4362.640136999999,4164.049805,4328.410156,4328.410156,1161769984.0,1277.800049,1277.800049,1267.599976,1269.900024,1269.900024,36.0,93.480003,93.989998,93.410004,93.959999,93.959999,0.0,2540.86,2552.51,2540.02,2552.07,2552.07,3045120000,51.401402000000004,51.865501,50.440498,51.669498,51.669498,69594400.0,292.77301,298.04098500000003,288.839996,295.863007,295.863007,253747008.0
2017-10-06,4324.459961,4413.27002,4320.529785,4370.810059,4370.810059,1069939968.0,1267.599976,1272.0,1260.5,1271.599976,1271.599976,46.0,93.91999799999999,94.269997,93.769997,93.800003,93.800003,0.0,2547.44,2549.41,2543.79,2549.33,2549.33,2884570000,51.636002000000005,52.6031,51.530499,52.120098,52.120098,59355900.0,295.15499900000003,308.839996,294.947998,308.588013,308.588013,318664000.0
2017-10-09,4614.52002,4878.709961,4564.25,4772.02002,4772.02002,1968739968.0,1280.599976,1284.0,1279.0,1281.800049,1281.800049,19.0,93.769997,93.839996,93.620003,93.739998,93.739998,0.0,2551.39,2551.82,2541.6,2544.73,2544.73,2483970000,53.0825,53.388199,48.4725,50.164001,50.164001,152366000.0,308.666992,309.31298799999996,288.184998,297.391998,297.391998,559467008.0
2017-10-10,4776.209961,4922.169922,4765.100098,4781.990234000001,4781.990234000001,1597139968.0,1282.599976,1293.0,1281.699951,1290.599976,1290.599976,18.0,93.730003,93.739998,93.139999,93.290001,93.290001,0.0,2549.99,2555.23,2544.86,2550.64,2550.64,2960500000,50.154202000000005,51.671299,49.8573,50.717098,50.717098,90415504.0,297.60101299999997,306.153992,293.173004,299.869995,299.869995,359705984.0
2017-10-11,4789.25,4873.72998,4751.629883,4826.47998,4826.47998,1222279936.0,1287.300049,1292.0,1284.900024,1285.800049,1285.800049,21.0,93.260002,93.370003,92.900002,92.959999,92.959999,0.0,2550.62,2555.24,2547.95,2555.24,2555.24,2976090000,50.7533,51.136398,50.316502,50.887501,50.887501,57390100.0,301.181,304.390015,299.096008,303.455994,303.455994,264146000.0
2017-10-12,4829.580078,5446.910156,4822.0,5446.910156,5446.910156,2791610112.0,1291.5,1294.5,1289.300049,1293.300049,1293.300049,14.0,92.949997,93.230003,92.800003,93.120003,93.120003,0.0,2552.88,2555.33,2548.31,2550.93,2550.93,3151510000,50.8867,60.107601,50.871497999999995,60.107601,60.107601,341368992.0,303.49798599999997,309.15100099999995,303.290009,304.135986,304.135986,527556992.0
2017-10-13,5464.160156,5840.299805,5436.850098,5647.209961,5647.209961,3615480064.0,1293.300049,1301.699951,1291.699951,1301.5,1301.5,74.0,93.089996,93.239998,92.75,93.089996,93.089996,0.0,2555.66,2557.65,2552.09,2553.17,2553.17,3149440000,60.551899,60.9617,55.8409,59.428902,59.428902,357124000.0,304.07901,348.596008,299.657013,338.75698900000003,338.75698900000003,1304359936.0
2017-10-16,5687.569824,5776.22998,5544.209961,5725.589844,5725.589844,2008070016.0,1302.0,1303.800049,1291.900024,1299.900024,1299.900024,173.0,93.07,93.360001,93.07,93.279999,93.279999,0.0,2555.57,2559.47,2552.64,2557.64,2557.64,2916020000,65.7183,66.3358,62.691299,64.621902,64.621902,200428000.0,336.710999,349.34500099999997,332.041992,333.384003,333.384003,692884992.0
2017-10-17,5741.580078,5800.350098,5472.720215,5605.509765999999,5605.509765999999,1821570048.0,1295.099976,1295.099976,1283.0,1283.0,1283.0,571.0,93.32,93.730003,93.279999,93.489998,93.489998,0.0,2557.17,2559.71,2554.69,2559.36,2559.36,2889390000,64.673203,64.695503,58.853901,59.479,59.479,205363008.0,333.48400899999996,333.48400899999996,311.786987,317.082001,317.082001,509924000.0
2017-10-18,5603.819824,5603.819824,5151.439941,5590.689941,5590.689941,2399269888.0,1279.900024,1279.900024,1279.900024,1279.900024,1279.900024,163.0,93.480003,93.800003,93.360001,93.360001,93.360001,0.0,2562.87,2564.11,2559.67,2561.26,2561.26,2998090000,59.586899,61.747601,53.793701,60.730801,60.730801,283868992.0,316.944,317.235992,290.635986,314.319,314.319,606113984.0
2017-10-19,5583.740234000001,5744.350098,5531.060059,5708.52002,5708.52002,1780540032.0,1286.400024,1286.900024,1285.099976,1286.900024,1286.900024,134.0,93.41999799999999,93.550003,93.059998,93.269997,93.269997,0.0,2553.39,2562.36,2547.92,2562.1,2562.1,2990710000,60.8218,61.292198,58.7085,59.7397,59.7397,160943008.0,314.53799399999997,316.713989,305.82800299999997,308.088013,308.088013,349830016.0
2017-10-20,5708.109863000001,6060.109863000001,5627.22998,6011.450195,6011.450195,2354429952.0,1279.599976,1279.599976,1277.400024,1277.400024,1277.400024,304.0,93.160004,93.779999,93.120003,93.699997,93.699997,0.0,2567.56,2575.44,2567.56,2575.21,2575.21,3384650000,59.809799,61.884201000000004,58.5634,60.330601,60.330601,150542000.0,308.04599,311.43798799999996,303.493988,304.006012,304.006012,396672992.0
2017-10-23,6006.0,6075.589844,5732.470215,5930.319824,5930.319824,2401840128.0,1274.699951,1280.800049,1271.5,1277.699951,1277.699951,115.0,93.839996,94.019997,93.68,93.940002,93.940002,0.0,2578.08,2578.29,2564.33,2564.98,2564.98,3211710000,56.770699,56.770699,52.872398,54.9202,54.9202,177315008.0,295.096008,295.74798599999997,277.575012,286.950012,286.950012,482336000.0
2017-10-24,5935.52002,5935.52002,5504.180176,5526.640136999999,5526.640136999999,2735699968.0,1275.5,1275.5,1273.699951,1275.0,1275.0,111.0,93.83000200000001,93.989998,93.68,93.959999,93.959999,0.0,2568.66,2572.18,2565.58,2569.13,2569.13,3427330000,54.959499,59.101299,53.294498,55.9632,55.9632,199788992.0,287.119995,311.958008,282.65799,298.32800299999997,298.32800299999997,684281024.0
2017-10-25,5524.600098,5754.330078,5397.879883,5750.799805,5750.799805,1966989952.0,1269.900024,1275.400024,1269.900024,1275.400024,1275.400024,105.0,93.940002,94.010002,93.610001,93.709999,93.709999,0.0,2566.52,2567.4,2544.0,2557.15,2557.15,3874510000,55.951698,56.580101,54.094002,56.494301,56.494301,114510000.0,298.43701200000004,301.84899900000005,290.717987,297.924988,297.924988,325040000.0
2017-10-26,5747.950195,5976.799805,5721.220215,5904.830078,5904.830078,1905040000.0,1273.5,1273.5,1264.699951,1266.300049,1266.300049,39.0,93.629997,94.720001,93.480003,94.610001,94.610001,0.0,2560.08,2567.07,2559.8,2560.4,2560.4,3869050000,56.468601,57.145401,55.2771,55.737999,55.737999,81104704.0,298.022003,301.06601,295.222992,296.527008,296.527008,270272992.0
2017-10-27,5899.740234000001,5988.390136999999,5728.819824,5780.899902,5780.899902,1710130048.0,1268.400024,1268.5,1267.099976,1268.5,1268.5,567.0,94.720001,95.150002,94.720001,94.91999799999999,94.91999799999999,0.0,2570.26,2582.98,2565.94,2581.07,2581.07,3887110000,55.6731,56.254002,55.154301000000004,55.332401000000004,55.332401000000004,78923104.0,296.507996,299.256012,294.05899,297.423004,297.423004,257168992.0
2017-10-30,6114.850098,6214.990234000001,6040.850098,6130.529785,6130.529785,1772150016.0,1270.0,1274.099976,1267.900024,1274.099976,1274.099976,222.0,94.790001,94.900002,94.440002,94.489998,94.489998,0.0,2577.75,2580.03,2568.25,2572.83,2572.83,3658870000,56.840199,58.549599,56.235802,56.390499,56.390499,129287000.0,304.782013,310.496002,304.35199,307.75100699999996,307.75100699999996,331441984.0
2017-10-31,6132.02002,6470.430176,6103.330078,6468.399902,6468.399902,2311379968.0,1273.099976,1274.599976,1266.099976,1267.0,1267.0,235.0,94.540001,94.699997,94.449997,94.550003,94.550003,0.0,2575.99,2578.29,2572.15,2575.26,2575.26,3827230000,56.365002000000004,56.787102000000004,55.717602,55.754101,55.754101,99381104.0,307.377991,310.548004,305.878998,305.878998,305.878998,369583008.0
2017-11-01,6440.970215,6767.310059,6377.879883,6767.310059,6767.310059,2870320128.0,1272.199951,1274.800049,1270.300049,1274.099976,1274.099976,78.0,94.550003,94.849998,94.510002,94.82,94.82,0.0,2583.21,2588.4,2574.92,2579.36,2579.36,3813180000,55.7407,55.7407,53.180801,53.180801,53.180801,112759000.0,305.761993,306.40100099999995,290.583008,291.694,291.694,553864000.0
2017-11-02,6777.77002,7367.330078,6758.720215,7078.5,7078.5,4653770240.0,1274.900024,1274.900024,1274.900024,1274.900024,1274.900024,70.0,94.800003,94.800003,94.410004,94.690002,94.690002,0.0,2579.46,2581.11,2566.17,2579.85,2579.85,4048270000,53.5592,55.2775,50.850497999999995,54.737301,54.737301,221076992.0,290.725006,293.907013,281.17199700000003,287.428986,287.428986,904900992.0
2017-11-03,7087.529785,7461.290039,7002.939941,7207.759765999999,7207.759765999999,3369860096.0,1265.300049,1267.900024,1265.300049,1266.5,1266.5,75.0,94.730003,95.019997,94.410004,94.940002,94.940002,0.0,2581.93,2588.42,2576.77,2587.84,2587.84,3567710000,54.578201,56.292099,54.283901,56.1814,56.1814,150030000.0,288.497009,308.31298799999996,287.692993,305.710999,305.710999,646339968.0
2017-11-06,7403.220215,7445.77002,7007.310059,7022.759765999999,7022.759765999999,3111899904.0,1269.0,1280.5,1269.0,1279.400024,1279.400024,128.0,94.870003,95.08000200000001,94.709999,94.720001,94.720001,0.0,2587.47,2593.38,2585.66,2591.13,2591.13,3539080000,54.759201000000004,56.1731,53.945702000000004,55.173698,55.173698,133918000.0,296.427002,305.415009,293.71701,298.891998,298.891998,579358976.0
2017-11-07,7023.100098000001,7253.319823999999,7023.100098000001,7144.379883,7144.379883,2326340096.0,1276.800049,1276.800049,1270.400024,1273.699951,1273.699951,11.0,94.720001,95.150002,94.699997,94.910004,94.910004,0.0,2592.11,2597.02,2584.35,2590.64,2590.64,3809650000,54.987701,63.810501,54.985298,61.2952,61.2952,402670016.0,298.567993,304.84201,290.766998,294.658997,294.658997,540766016.0
2017-11-08,7141.379883,7776.419922,7114.02002,7459.689941,7459.689941,4602200064.0,1275.900024,1284.900024,1274.699951,1281.599976,1281.599976,15.0,94.800003,94.970001,94.779999,94.870003,94.870003,0.0,2588.71,2595.47,2585.02,2594.38,2594.38,3899360000,61.112999,64.065002,60.790001000000004,62.573101,62.573101,349454016.0,294.27099599999997,318.701996,293.102997,309.070007,309.070007,967955968.0
2017-11-09,7446.830078,7446.830078,7101.52002,7143.580078,7143.580078,3226249984.0,1279.699951,1286.900024,1279.699951,1285.599976,1285.599976,18.0,94.879997,94.959999,94.41999799999999,94.440002,94.440002,0.0,2584.0,2586.5,2566.33,2584.62,2584.62,3831610000,62.489601,66.838303,61.7258,64.269699,64.269699,279652992.0,308.644989,329.451996,307.056,320.884003,320.884003,893249984.0
2017-11-10,7173.72998,7312.0,6436.870117,6618.140136999999,6618.140136999999,5208249856.0,1283.5,1283.5,1272.400024,1272.400024,1272.400024,10.0,94.5,94.650002,94.260002,94.389999,94.389999,0.0,2580.18,2583.81,2575.57,2582.3,2582.3,3486910000,64.436203,65.8964,56.9132,59.260101,59.260101,291596000.0,320.67099,324.717987,294.541992,299.252991,299.252991,885985984.0
2017-11-13,5938.25,6811.189941,5844.290039,6559.490234000001,6559.490234000001,6263249920.0,1277.300049,1277.300049,1277.0,1277.300049,1277.300049,3.0,94.410004,94.639999,94.400002,94.489998,94.489998,0.0,2576.53,2587.66,2574.48,2584.84,2584.84,3402930000,59.1758,62.7644,58.848701,61.3965,61.3965,237478000.0,307.024994,328.415009,307.024994,316.716003,316.716003,1041889984.0
2017-11-14,6561.47998,6764.97998,6461.75,6635.75,6635.75,3197110016.0,1276.900024,1281.5,1276.900024,1281.5,1281.5,4.0,94.519997,94.540001,93.75,93.83000200000001,93.83000200000001,0.0,2577.75,2579.66,2566.56,2578.87,2578.87,3641760000,61.642899,63.812401,60.8661,62.6796,62.6796,174111008.0,316.763,340.177002,316.763,337.631012,337.631012,1069680000.0
2017-11-15,6634.759765999999,7342.25,6634.759765999999,7315.540039,7315.540039,4200880128.0,1281.400024,1284.699951,1275.900024,1276.5,1276.5,13.0,93.860001,93.910004,93.400002,93.809998,93.809998,0.0,2569.45,2572.84,2557.45,2564.62,2564.62,3558890000,62.7752,65.52469599999999,62.708801,63.823601000000004,63.823601000000004,194636000.0,337.963989,340.911987,329.81298799999996,333.35699500000004,333.35699500000004,722665984.0
2017-11-16,7323.240234000001,7967.379883,7176.580078,7871.689941,7871.689941,5123809792.0,1277.5,1277.5,1277.400024,1277.400024,1277.400024,43.0,93.839996,94.0,93.769997,93.93,93.93,0.0,2572.95,2590.09,2572.95,2585.64,2585.64,3312710000,63.809101,72.47910300000001,62.937401,71.060204,71.060204,418128992.0,333.442993,336.158997,323.60598799999997,330.924011,330.924011,797254016.0
2017-11-17,7853.569823999999,8004.589844,7561.089844,7708.990234000001,7708.990234000001,4651670016.0,1288.300049,1295.800049,1288.300049,1295.800049,1295.800049,1.0,93.870003,93.93,93.510002,93.660004,93.660004,0.0,2582.94,2583.96,2577.62,2578.85,2578.85,3300160000,70.448402,71.118401,65.78179899999999,67.569,67.569,350504992.0,330.166992,334.963989,327.52301,332.39401200000003,332.39401200000003,621732992.0
2017-11-20,8039.069823999999,8336.860352,7949.359863,8200.639648,8200.639648,3488450048.0,1274.599976,1275.900024,1274.599976,1274.599976,1274.599976,1.0,93.709999,94.099998,93.58000200000001,94.08000200000001,94.08000200000001,0.0,2579.49,2584.64,2578.24,2582.14,2582.14,3003540000,71.413002,72.91840400000001,70.792999,72.2528,72.2528,188976000.0,354.093994,372.136993,353.289001,366.730011,366.730011,807027008.0
2017-11-21,8205.740234,8348.660156,7762.709961,8071.259765999999,8071.259765999999,4277609984.0,1281.099976,1281.099976,1281.099976,1281.099976,1281.099976,4.0,94.040001,94.16999799999999,93.879997,93.949997,93.949997,0.0,2589.17,2601.19,2589.17,2599.03,2599.03,3332720000,72.1968,72.5345,68.109398,70.028297,70.028297,231664992.0,367.442993,372.47000099999997,350.692993,360.40100099999995,360.40100099999995,949912000.0
2017-11-22,8077.950195,8302.259766,8075.470215,8253.549805,8253.549805,3633530112.0,1284.699951,1291.599976,1282.900024,1291.599976,1291.599976,4.0,93.93,93.959999,93.209999,93.220001,93.220001,0.0,2600.31,2600.94,2595.23,2597.08,2597.08,2762950000,70.182198,71.95099599999999,70.182198,71.892799,71.892799,157890000.0,360.31201200000004,381.420013,360.147003,380.652008,380.652008,800819008.0
2017-11-27,9352.719727,9818.349609,9352.719727,9818.349609,9818.349609,5653320192.0,1293.800049,1293.800049,1293.800049,1293.800049,1293.800049,1.0,92.690002,92.980003,92.5,92.900002,92.900002,0.0,2602.66,2606.41,2598.87,2601.42,2601.42,3006860000,85.889702,93.286201,85.889702,91.602699,91.602699,429591008.0,471.53100599999993,493.40499900000003,468.48498499999994,480.35501100000005,480.35501100000005,1396480000.0
2017-11-28,9823.429688,10125.700195,9736.299805,10058.799805,10058.799805,6348819968.0,1294.699951,1294.699951,1294.699951,1294.699951,1294.699951,275442.0,92.889999,93.339996,92.83000200000001,93.260002,93.260002,0.0,2605.94,2627.69,2605.44,2627.04,2627.04,3488420000,91.72399899999999,96.033798,90.339798,96.033798,96.033798,388931008.0,480.51800499999996,482.48001100000005,466.34698499999996,472.902008,472.902008,1346499968.0
2017-11-29,10077.400391,11517.400391,9601.030273,9888.610352,9888.610352,11568799744.0,1293.400024,1296.199951,1281.099976,1282.099976,1282.099976,47244.0,93.220001,93.440002,92.989998,93.260002,93.260002,0.0,2627.82,2634.89,2620.32,2626.07,2626.07,4078280000,96.012497,104.609001,81.768097,85.570999,85.570999,786819968.0,473.28100599999993,522.307007,425.071014,427.52300999999994,427.52300999999994,2675940096.0
2017-11-30,9906.790039,10801.0,9202.049805,10233.599609,10233.599609,8310689792.0,1283.099976,1284.5,1269.699951,1273.199951,1273.199951,3049.0,93.260002,93.510002,92.730003,93.010002,93.010002,0.0,2633.93,2657.74,2633.93,2647.58,2647.58,4938490000,86.246696,93.539902,78.075401,88.330704,88.330704,481948000.0,431.214996,465.497009,401.24301099999997,447.11401399999994,447.11401399999994,1903040000.0
2017-12-01,10198.599609,11046.700195,9694.650391,10975.599609,10975.599609,6783119872.0,1274.099976,1288.599976,1271.0,1278.800049,1278.800049,823.0,93.029999,93.25,92.599998,92.900002,92.900002,0.0,2645.1,2650.62,2605.52,2642.22,2642.22,3942320000,88.003502,100.412003,83.738297,99.0037,99.0037,561342976.0,445.209015,472.60900899999996,428.31201200000004,466.540009,466.540009,1247879936.0
2017-12-04,11315.400391,11657.200195,11081.799805,11657.200195,11657.200195,6132409856.0,1272.5,1276.099976,1270.300049,1274.300049,1274.300049,850.0,93.220001,93.360001,93.07,93.190002,93.190002,0.0,2657.19,2665.19,2639.03,2639.44,2639.44,4023150000,101.396004,104.236,96.532501,104.236,104.236,331151008.0,466.053986,474.777008,453.31201200000004,470.20401,470.20401,1005550016.0
2017-12-05,11685.700195,12032.0,11604.599609,11916.700195,11916.700195,6895260160.0,1275.400024,1275.800049,1260.0,1261.599976,1261.599976,1499.0,93.089996,93.489998,93.040001,93.379997,93.379997,0.0,2639.78,2648.72,2627.73,2629.57,2629.57,3539040000,104.277,104.303001,101.839996,102.397003,102.397003,328726016.0,470.29400599999997,473.55801399999996,457.660004,463.28100599999993,463.28100599999993,1216720000.0
2017-12-06,11923.400391,14369.099609,11923.400391,14291.5,14291.5,12656300032.0,1264.900024,1267.800049,1261.599976,1262.800049,1262.800049,373.0,93.309998,93.650002,93.16999799999999,93.610001,93.610001,0.0,2626.24,2634.41,2624.75,2629.27,2629.27,3229000000,102.477997,104.818001,97.314697,100.351997,100.351997,547512000.0,462.60400400000003,462.708008,420.209991,428.588013,428.588013,1998259968.0
2017-12-07,14266.099609,17899.699219,14057.299805,17899.699219,17899.699219,17950699520.0,1262.300049,1262.400024,1243.900024,1249.800049,1249.800049,358.0,93.540001,93.800003,93.510002,93.800003,93.800003,0.0,2628.38,2640.99,2626.53,2636.98,2636.98,3292400000,99.9841,101.343002,92.271698,98.292397,98.292397,645691008.0,426.368988,441.39700300000004,414.411011,434.40799000000004,434.40799000000004,2129570048.0
2017-12-08,17802.900391,18353.400391,14336.900391,16569.400391,16569.400391,21135998976.0,1246.300049,1249.300049,1241.5,1245.199951,1245.199951,157.0,93.790001,94.089996,93.769997,93.900002,93.900002,0.0,2646.21,2651.65,2644.1,2651.5,2651.5,3106150000,98.328102,133.070007,95.396004,124.846001,124.846001,1515559936.0,434.98901399999994,466.06201200000004,422.367004,456.03100599999993,456.03100599999993,2336379904.0
2017-12-11,15427.400391,17513.900391,15404.799805,16936.800781,16936.800781,12153900032.0,1248.400024,1249.199951,1239.900024,1243.699951,1243.699951,146.0,93.91999799999999,93.980003,93.66999799999999,93.870003,93.870003,0.0,2652.19,2660.33,2651.47,2659.99,2659.99,3091950000,148.257996,225.28700299999997,147.341003,214.20300299999997,214.20300299999997,2913979904.0,440.35800199999994,516.9689940000001,439.10400400000003,515.135986,515.135986,1771440000.0
2017-12-12,16919.800781,17781.800781,16571.599609,17415.400391,17415.400391,14603799552.0,1241.300049,1244.400024,1236.5,1238.5,1238.5,692.0,93.910004,94.220001,93.760002,94.099998,94.099998,0.0,2661.73,2669.72,2659.78,2664.11,2664.11,3555680000,212.464005,341.72399900000005,209.682007,316.158997,316.158997,6961679872.0,522.286011,657.317993,504.493988,651.43103,651.43103,5179829760.0
2017-12-13,17500.0,17653.099609,16039.700195,16408.199219,16408.199219,12976900096.0,1241.900024,1254.5,1239.800049,1245.400024,1245.400024,349.0,94.059998,94.110001,93.410004,93.43,93.43,0.0,2667.59,2671.88,2662.85,2662.85,2662.85,3542370000,315.362,341.795013,287.483002,302.60199,302.60199,3409789952.0,644.9060059999999,747.992981,597.7979740000001,702.767029,702.767029,4524539904.0
2017-12-14,16384.599609,17085.800781,16185.900391,16564.0,16564.0,13777399808.0,1252.900024,1257.699951,1250.300049,1253.800049,1253.800049,139.0,93.410004,93.760002,93.279999,93.489998,93.489998,0.0,2665.87,2668.09,2652.01,2652.01,2652.01,3430030000,301.197998,311.319,265.657013,279.32800299999997,279.32800299999997,2114880000.0,700.5939940000001,753.1209719999999,664.989014,695.815979,695.815979,3821580032.0
2017-12-15,16601.300781,18154.099609,16601.300781,17706.900391,17706.900391,14309999616.0,1253.099976,1260.300049,1253.099976,1254.300049,1254.300049,578.0,93.650002,94.0,93.410004,93.93,93.93,0.0,2660.63,2679.63,2659.14,2675.81,2675.81,5723920000,280.967987,316.406006,251.22399900000002,299.778992,299.778992,2599940096.0,696.3759769999999,697.132019,621.060974,684.4479980000001,684.4479980000001,2758710016.0
2017-12-18,19106.400391,19371.0,18355.900391,19114.199219,19114.199219,14839499776.0,1256.199951,1262.400024,1255.699951,1262.199951,1262.199951,45.0,93.980003,94.029999,93.379997,93.699997,93.699997,0.0,2685.92,2694.97,2685.92,2690.16,2690.16,3724660000,318.95300299999997,360.933014,302.003998,358.335999,358.335999,1966599936.0,721.731995,803.927979,689.231018,794.64502,794.64502,3249230080.0
2017-12-19,19118.300781,19177.800781,17275.400391,17776.699219,17776.699219,16894499840.0,1261.099976,1264.300049,1259.5,1260.699951,1260.699951,329.0,93.709999,93.760002,93.43,93.470001,93.470001,0.0,2692.71,2694.44,2680.74,2681.47,2681.47,3368590000,359.125,375.286011,335.674988,350.252991,350.252991,2150479872.0,793.901001,881.9439699999999,785.34198,826.8229980000001,826.8229980000001,4096549888.0
2017-12-20,17760.300781,17934.699219,16077.700195,16624.599609,16624.599609,22149699584.0,1261.300049,1266.599976,1261.300049,1266.099976,1266.099976,63.0,93.5,93.540001,93.160004,93.349998,93.349998,0.0,2688.18,2691.01,2676.11,2679.25,2679.25,3241030000,349.60400400000003,349.60400400000003,308.62701400000003,314.621002,314.621002,2104060032.0,827.515991,845.0620119999999,756.0040280000001,819.085999,819.085999,3969939968.0
2017-12-21,16642.400391,17567.699219,15342.700195,15802.900391,15802.900391,16516599808.0,1266.400024,1267.400024,1264.300049,1267.300049,1267.300049,226.0,93.309998,93.5,93.239998,93.279999,93.279999,0.0,2683.02,2692.64,2682.4,2684.57,2684.57,3273390000,314.660004,339.739014,299.528992,317.46200600000003,317.46200600000003,1555939968.0,820.236023,880.54303,792.689026,821.062988,821.062988,3569060096.0
2017-12-22,15898.0,15943.400391,11833.0,13831.799805,13831.799805,22197999616.0,1266.300049,1276.300049,1266.300049,1275.400024,1275.400024,119.0,93.370003,93.559998,93.309998,93.349998,93.349998,0.0,2684.22,2685.35,2678.13,2683.34,2683.34,2399830000,319.25698900000003,320.302002,187.477005,264.932007,264.932007,2938040064.0,822.643005,827.682983,543.762024,674.8599849999999,674.8599849999999,4977710080.0
2017-12-26,14036.599609,16461.199219,14028.900391,16099.799805,16099.799805,13454300160.0,1282.400024,1284.099976,1281.800049,1284.099976,1284.099976,84.0,93.25,93.400002,93.199997,93.260002,93.260002,0.0,2679.09,2682.74,2677.96,2680.5,2680.5,1968780000,273.108002,289.510986,272.261993,286.503998,286.503998,842993024.0,763.369995,786.789978,760.9349980000001,773.835999,773.835999,2201159936.0
2017-12-27,16163.5,16930.900391,15114.299805,15838.5,15838.5,12487600128.0,1284.0,1287.0,1284.0,1287.0,1287.0,456.0,93.300003,93.309998,92.959999,93.029999,93.029999,0.0,2682.1,2685.64,2678.91,2682.62,2682.62,2202080000,286.588989,290.944,264.423004,272.174011,272.174011,777137984.0,774.969971,789.2529910000001,738.413025,762.84198,762.84198,2100029952.0
2017-12-28,15864.099609,15888.400391,13937.299805,14606.5,14606.5,12336499712.0,1288.199951,1294.099976,1288.199951,1294.099976,1294.099976,245.0,93.0,93.019997,92.57,92.599998,92.599998,0.0,2686.1,2687.66,2682.69,2687.54,2687.54,2153330000,272.12600699999996,273.177002,231.376999,249.92999300000002,249.92999300000002,2593240064.0,762.2080080000001,763.31897,701.187012,737.02301,737.02301,2389149952.0
2017-12-29,14695.799805,15279.0,14307.0,14656.200195,14656.200195,13025500160.0,1294.199951,1306.300049,1294.0,1306.300049,1306.300049,65.0,92.66999799999999,92.66999799999999,92.08000200000001,92.120003,92.120003,0.0,2689.15,2692.12,2673.61,2673.61,2673.61,2443490000,250.352005,258.04098500000003,238.33299300000002,245.501999,245.501999,1392210048.0,740.388977,770.117004,729.607971,753.59198,753.59198,2648969984.0
2018-01-02,13625.0,15444.599609,13163.599609,14982.099609,14982.099609,16846600192.0,1302.300049,1317.599976,1302.300049,1313.699951,1313.699951,68.0,92.239998,92.25,91.75,91.849998,91.849998,0.0,2683.73,2695.89,2682.36,2695.81,2695.81,3367250000,228.99000499999997,263.625,228.99000499999997,255.684006,255.684006,1237949952.0,772.346008,914.830017,772.346008,884.4439699999999,884.4439699999999,5783349760.0
2018-01-03,14978.200195,15572.799805,14844.5,15201.0,15201.0,16871900160.0,1320.0,1320.099976,1312.099976,1316.199951,1316.199951,42.0,91.82,92.260002,91.809998,92.160004,92.160004,0.0,2697.85,2714.37,2697.77,2713.06,2713.06,3538660000,255.69500699999998,260.742004,243.13499500000003,245.367996,245.367996,3215280128.0,886.0,974.471008,868.450989,962.7199710000001,962.7199710000001,5093159936.0
2018-01-04,15270.700195,15739.700195,14522.200195,15599.200195,15599.200195,21783199744.0,1319.400024,1322.0,1319.400024,1319.400024,1319.400024,2.0,92.220001,92.260002,91.800003,91.849998,91.849998,0.0,2719.31,2729.29,2719.07,2723.99,2723.99,3695260000,245.475006,245.475006,227.013,241.36999500000002,241.36999500000002,3481550080.0,961.713013,1045.079956,946.085999,980.921997,980.921997,6502859776.0
